Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Morocco,MAR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,46.3557427,44.40097323,42.4000983,39.75126721,40.00418407,40.27451934,41.41633663,43.74614063,38.95199067,19.90032782
Mozambique,MOZ,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,41.76038033,19.65497737,14.31424934,34.38106874,11.33977395,11.80708497,6.273384909,10.71018421,7.329978297,..
Mozambique,MOZ,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,42.97568916,46.77187551,61.64351454,71.31066092,64.1511756,67.41670792,58.65477282,72.04287339,54.10043232,2.50924531
Myanmar,MMR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,44.35987198,40.38662639,28.65450516,40.16643062,56.61873378,35.07615527,34.39990353,33.85155579,44.73202128,35.16149521
Myanmar,MMR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,17.26322645,36.36513491,19.82491539,29.04260751,50.97870271,34.73838134,38.68529781,42.7480505,42.43364484,14.08900697
Namibia,NAM,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,14.34000242,24.35643521,30.50016178,27.19192305,30.03035524,41.14932515,36.08737296,37.07238965,33.51023642,26.87176432
Namibia,NAM,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,65.56452831,67.84455001,65.52176009,59.56889877,69.77129215,70.08591839,69.51832573,67.66234899,63.5443013,22.66607485
Nauru,NRU,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,35.78937998,42.77801234,50.77656414,58.33449452,60.69904178,62.49777193,62.74047434,62.1390911,53.78157984,..
Nepal,NPL,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,13.06221486,18.06659777,19.07420695,12.453722,15.28424515,18.09413639,18.67828389,16.41337918,15.22919404,..
Netherlands,NLD,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,64.97372861,63.46602761,64.57688957,65.54066109,65.15217128,66.97847017,69.71689871,68.13274707,69.08711602,27.83837089
Netherlands,NLD,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,66.14706512,64.56007032,65.84930816,65.6496636,66.52754943,68.77368717,73.43191544,67.87933638,67.01795146,29.83813678
New Caledonia,NCL,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,46.16598978,49.82588401,49.00746402,46.56255714,49.90922967,47.66827248,48.63058364,48.93214205,..,..
New Caledonia,NCL,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,50.11828591,56.51296782,50.90203855,58.613584,56.42200539,50.77390146,57.08961188,56.00768801,..,..
New Zealand,NZL,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,23.03944008,24.67480399,25.90737927,26.12685834,25.05292788,21.04589783,18.71579553,19.38042519,17.71149187,6.513289177
New Zealand,NZL,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,38.48241233,37.55337998,39.34190812,35.42116419,35.82173532,35.9392686,35.4418301,35.05451617,33.14561406,10.54794644
Nicaragua,NIC,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,48.74269403,56.39272194,55.79320831,56.79378008,58.07176904,58.3549711,53.21525451,49.42973962,41.74370827,38.69982873
Nicaragua,NIC,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.33691756,27.42983548,32.12992172,27.79897525,35.84853764,29.33863749,26.57075749,25.72257226,25.34992224,4.640895876
Niger,NER,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,23.25886991,5.653368614,18.26246559,21.50534843,53.3833658,60.55275414,58.54708679,52.44527346,9.449213425,..
Niger,NER,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,16.72678595,20.399412,21.68476977,25.40908283,38.05248433,31.07497321,30.64681484,29.09655605,18.27587553,..
Nigeria,NGA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,22.94998444,17.10158295,34.20312302,18.26497123,30.5831536,32.01411255,20.62602385,18.19503534,16.29788243,..
Nigeria,NGA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,38.1382286,31.52681042,36.13756356,28.83884018,29.50626595,35.25490489,24.58961716,31.55263125,35.47668259,..
North Macedonia,MKD,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,57.27839041,51.95699097,57.95374248,58.69215248,58.50092445,58.77572532,59.24509279,58.43418577,55.39737504,26.5024051
North Macedonia,MKD,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,47.50528261,48.4256898,46.28576004,47.43250204,48.58839492,51.27072974,55.59910481,54.74549697,50.32773235,26.36730981
Northern Mariana Islands,MNP,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,36.29661007,40.35027277,33.43872388,39.64135833,38.57871616,37.24276148,37.90940641,37.33349328,33.4195251,4.934714561
Norway,NOR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,40.64819882,41.41322652,39.88569951,40.34501273,40.81772327,40.39730358,43.33489918,45.28756353,40.96535787,7.347243083
Oman,OMN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,21.34831461,26.18705036,16.75210769,16.26574224,17.6769775,17.46684197,16.40338303,15.19847343,13.9638483,..
Oman,OMN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,33.93122492,31.14017164,34.90159952,34.4015917,31.68263286,34.3631496,34.2191027,33.23954007,30.97461695,..
Pakistan,PAK,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,60.24766237,72.27376426,57.31635651,72.40960194,66.19318182,68.24660828,71.96879769,68.94409938,73.95324494,24.9062011
Pakistan,PAK,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,36.91128166,31.47915795,33.00637567,39.70881766,36.66540928,30.59296008,33.63233791,36.41392776,36.5038323,10.3409544
Palau,PLW,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,9.009694016,8.843647593,6.919262433,6.613432653,6.06528892,5.709650652,5.111202412,2.524804226,3.588369171,..
Palau,PLW,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,23.32066372,31.66933103,25.07083728,23.00373516,21.95919472,25.03443711,22.40365413,2.518979207,2.868299493,..
Panama,PAN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,8.462546408,10.07485964,9.501140778,8.612838516,8.09129207,9.985486466,8.485946652,8.241392738,7.616685658,1.174149847
Panama,PAN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,15.03948149,11.41760528,17.86403254,19.25274327,19.3236621,24.1488888,20.93370372,21.61883768,22.72928666,3.767146203
Papua New Guinea,PNG,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,85.04306969,90.13150101,85.61065289,81.81362725,80.97727515,81.47070237,81.99110672,77.32252131,80.63095437,..
Papua New Guinea,PNG,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,56.12103997,61.51701506,65.43949244,68.90380313,70.55708998,64.22897155,51.38452368,55.4259034,60.26601652,..
Paraguay,PRY,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,34.90968441,33.36763418,30.76431491,29.72901743,27.04234623,28.50867641,29.39342148,31.64512991,33.80897851,35.05947887
Paraguay,PRY,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,6.873403074,8.321679374,5.754337683,3.558543364,6.343998039,5.377981983,5.549336661,5.813189718,5.27764918,4.356493491
Peru,PER,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,10.13805753,5.68515082,0.347283341,2.258615066,3.322716111,9.885468238,8.277279612,10.50141293,7.922766056,-1.547645116
Peru,PER,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,30.60130475,29.62372526,30.57901585,31.17548107,31.34717291,32.19547808,31.49073136,31.78602261,31.18605705,5.69030477
Philippines,PHL,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,74.43369666,76.52021261,74.574102,71.47917714,72.09435675,71.6697429,73.37405061,75.93120428,74.56341832,11.6580781
Philippines,PHL,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,21.00938491,17.48810278,18.51464961,20.80604315,24.27650844,25.20222845,29.91897953,28.07681939,28.41434119,7.115152822
Poland,POL,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,41.03404391,45.3079096,44.02580267,43.59399376,44.83809524,46.24604901,47.30586722,48.44205741,48.92403555,15.34713065
Poland,POL,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,42.46367915,45.06588485,46.83874796,45.34510192,48.17596567,48.7839459,49.29820839,49.43219968,49.83087891,14.63330576
Portugal,PRT,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,30.24783905,27.90541819,29.82379803,28.78055081,30.86512443,29.61024199,29.92990578,29.30953657,26.61251416,6.16692391
Portugal,PRT,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,38.98858491,36.62959221,36.93760107,35.28135241,35.9958031,38.68694975,39.26344854,41.45628124,40.29938433,10.50780177
Puerto Rico,PRI,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,26.0691859,17.91400172,12.1659496,12.14761557,13.30487827,10.80034034,6.139643134,6.314649988
Qatar,QAT,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,24.34721989,30.77144072,33.41164944,29.51499494,27.3758726,26.74592806,25.9830061,10.44593201
Romania,ROU,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,61.84494672,62.61466801,59.64882518,59.31608115,59.64723937,59.77333569,57.59150987,58.77473918,57.75123249,16.74216457
Romania,ROU,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,52.57965932,54.85211797,50.96898959,52.66799826,56.63290576,56.91254847,57.68985224,57.87150841,53.47105073,10.19385042
Russian Federation,RUS,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,49.48026596,48.76863725,48.11354629,49.20370574,50.14570927,47.83865538,47.92492075,47.79987995,47.74975773,17.27271574
Russian Federation,RUS,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,47.33903552,43.86050186,43.17613334,41.84320385,41.00327725,42.23791521,43.22308925,47.99606553,44.86165797,17.20621114
Rwanda,RWA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,40.28202336,44.62120876,33.69477269,35.68292373,35.71323708,40.58825347,40.20880418,36.31927601,33.99782679
Rwanda,RWA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,23.13520239,20.73041755,22.77616727,21.30266811,26.86573127,36.76528412,37.32077171,27.9536103,19.58466127
Samoa,WSM,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,22.01199351,24.24488893,21.6814788,22.42176704,23.97830633,18.34047436,19.54591388,21.59183855,17.74005588,..
Samoa,WSM,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,44.52318275,36.37528937,28.01407632,37.53807265,35.03133986,39.79573831,38.97401729,44.5280843,50.94932557,..
San Marino,SMR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,14.9674237,12.54388486,10.0047496,12.09759147,14.46606902,19.65680995,20.58678653,16.64501959,12.44543938,11.56160669
Sao Tome and Principe,STP,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,10.1052153,12.5191279,15.35627351,4.919324824,52.83936195,48.2450956,32.8415235,36.89718695,34.89658213,16.83975282
Saudi Arabia,SAU,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,5.980571444,6.54210504,6.156054139,7.89054109,7.791984497,8.027302997,6.459423473,5.677184307,5.754948972,3.44867756
Saudi Arabia,SAU,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,53.98069207,52.37719404,53.61536511,47.86974449,47.53490315,52.94607391,51.86022545,49.48988699,53.6918389,42.00604606
Senegal,SEN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,48.1438322,51.03624947,49.69520233,54.05389409,54.59311136,54.53973762,19.20566691,19.93726263,20.92616834,..
Senegal,SEN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,23.57473319,26.79190126,26.37188916,22.08750257,24.34646522,24.99237309,6.689049437,7.825986304,7.110686594,..
Serbia,SRB,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,52.72743965,53.19435981,52.23359256,51.62613815,51.73313096,52.56060436,52.53161322,53.51851407,53.70049711,13.43060271
Serbia,SRB,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,40.75924965,41.81716868,41.47016786,42.73790374,42.85436404,43.01685971,41.30450226,41.65614701,42.7631546,13.24096429
Seychelles,SYC,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,6.372411722,7.896910259,8.388842506,22.46590567,29.76051339,29.22394181,29.22158987,30.96778687,28.16256939,0.676488625
Seychelles,SYC,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,35.92987773,31.83401738,35.8551576,48.87604309,56.95810749,55.98703979,57.77833721,51.84922143,49.09295493,1.459328581
Sierra Leone,SLE,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,49.52740357,8.458232951,50.43547241,58.88644463,47.2721499,63.21711394,57.57819753,77.62232215,10.53810944,..
Sierra Leone,SLE,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,15.62609024,45.20637172,34.42301576,45.29679209,51.33630989,76.21891044,72.04621879,55.70165552,2.378604693,..
Singapore,SGP,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,36.95456243,33.06147409,34.684594,36.37293131,38.25380811,38.4571286,41.68354123,43.46480936,39.7855009,9.477695324
Singapore,SGP,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,49.30925794,49.23134395,51.49195627,54.02966096,56.17018006,56.34200786,54.84499297,54.51217328,49.0682919,12.72767965
Sint Maarten (Dutch part),SXM,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,16.1229241,15.67306142,16.01185908,15.8835109,14.27734255,13.27993506,16.10191843,3.274169576
Sint Maarten (Dutch part),SXM,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,40.68102882,43.49726312,43.29110157,45.22860537,45.82771867,46.7946117,51.45269274,13.34556102
Slovak Republic,SVK,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,30.90579773,32.67105621,35.67255112,41.3234467,41.34059539,39.12068522,38.06355334,38.69082919,41.27465075,7.944195276
Slovak Republic,SVK,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,39.9311831,36.17301017,34.49236099,32.8946727,43.84613879,43.49341126,42.637319,45.41767034,44.09067401,12.91229
Slovenia,SVN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,30.11419753,28.46544759,29.12244039,31.10865752,32.5519937,32.15097041,33.88098175,35.14023468,35.36287738,10.8838035
Slovenia,SVN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,44.02202333,44.83560015,46.42701057,50.5017625,50.13567087,49.25208943,48.86253984,48.20777577,47.80065082,12.77692667
Solomon Islands,SLB,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,11.21117633,8.823577459,25.85887839,24.39769282,27.88040465,31.2305818,25.26288265,23.86405789,23.01903514,7.062364557
Solomon Islands,SLB,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,28.33592446,45.09819189,32.50171945,37.32755948,44.42541807,37.71942595,31.42814616,32.98529525,35.79631604,15.90654435
Somalia,SOM,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,17.18689093,17.35233824,18.84626281,18.83141492,19.67590631,19.90427855,21.66685197,22.68548057,22.46147763,5.10546047
South Africa,ZAF,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,31.13560526,31.47346977,30.91250715,31.62651477,33.92438083,33.04108992,35.01076087,39.05697246,36.65229393,13.63557563
South Sudan,SSD,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,52.90960207,34.40361911,29.10317683,44.3701021,..
South Sudan,SSD,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,38.30084393,17.41703235,19.6048583,17.82491944,..
Spain,ESP,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,28.07572833,29.12372215,29.62511931,30.64383743,29.17239157,2.665220116
Spain,ESP,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,41.26590939,39.50521268,39.43468903,39.95735149,38.58850044,7.898820799
Sri Lanka,LKA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,31.84316212,26.52706542,24.99740587,20.73342202,17.96066677,15.69718027,14.66961761,13.96304304,13.88172522,1.191403299
Sri Lanka,LKA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,16.4006565,14.40281689,11.85018349,12.33805335,14.88722179,15.07989413,14.78604478,14.25097406,14.13152929,2.345991415
St. Kitts and Nevis,KNA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,25.7633624,29.356415,36.44124401,42.47840686,49.63238288,28.94329418,28.44984202,23.14174835,19.6320412,..
St. Kitts and Nevis,KNA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,30.27364485,35.40768548,36.85033177,40.31427858,39.54472701,52.41757792,49.6325921,48.40763452,49.45425693,..
St. Lucia,LCA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,8.755038941,9.176092219,9.421370689,8.597380358,8.327178578,3.162702534,3.378335085,3.739092134,4.491870818,..
St. Lucia,LCA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,29.18246764,28.127292,24.52276963,27.36054168,28.76950489,47.29380095,54.01094405,51.88888692,52.20499772,..
St. Martin (French part),MAF,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,29.13510358,28.00339999,25.43438576,26.09276277,26.7827215,7.875509763,5.786622653,5.664613497,5.833407959,..
St. Vincent and the Grenadines,VCT,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.02357442,23.35148574,21.08123141,19.53084405,19.30717697,36.18854976,30.15963324,39.27333347,39.85660711,..
Sudan,SDN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,22.29952655,58.20439753,74.51695091,23.72460195,28.66893782,11.58187931,13.55574805,17.05917831,19.20349174,1.691010545
Sudan,SDN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,2.442112729,6.931135514,28.26114264,13.92800921,17.8599689,20.85545451,26.64563563,26.57734954,35.85193118,9.850239375
Suriname,SUR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,70.7708406,61.01905551,53.04053185,33.33810508,28.49745375,31.11620116,23.99893917,30.67310841,34.71649174,-7.096171259
Suriname,SUR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,64.77392219,54.05405405,71.81110823,72.65728485,67.09616966,74.87523037,67.03098237,62.62818503,67.29279102,22.84862703
Sweden,SWE,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,59.83406486,61.85417232,62.43689314,62.56368766,60.53646405,61.09086903,60.8661594,61.17925373,60.36789207,15.51398495
Sweden,SWE,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,53.91038772,50.54209328,51.122943,51.44608527,51.10884271,54.21473794,54.60448793,55.39596169,54.62363466,12.20032643
Switzerland,CHE,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,40.53833666,43.52053592,44.83294609,47.67944621,48.36846472,49.74999672,51.79975659,53.6328111,52.68410776,26.87592639
Switzerland,CHE,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,58.69373326,60.54530809,61.86461178,62.45114477,63.27030673,65.16111148,67.72118288,67.98399124,68.48633254,16.23333615
Syrian Arab Republic,SYR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,9.878794163,7.285939949,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,10.41991139,8.303908279,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,55.70557072,55.09201369,39.13918523,32.72917037,24.08988756,18.9143456,33.1338034,28.57646439,23.17019028,17.58267541
Tajikistan,TJK,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,38.70235701,12.61136027,12.39212957,11.14756589,10.26990235,16.92910707,22.93514166,20.56495133,19.25857848,15.55047692
Tanzania,TZA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,18.28321199,14.71641689,15.53599802,13.75270724,13.88611991,12.46244936,12.49201982,9.652335802,9.790324974,..
Tanzania,TZA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,16.6268336,13.70246585,11.46828254,11.3019247,10.36625509,13.18210896,12.40835467,14.83228423,18.89681763,..
Thailand,THA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,27.07565494,23.08806526,19.06757041,18.01128141,16.81166276,19.40264156,16.92863338,18.41526515,14.4064109,1.022154803
Thailand,THA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,38.77470873,35.52818924,36.42678111,32.41594754,35.32176944,36.6634265,39.69031204,39.73009634,35.42658226,10.58853436
Timor-Leste,TLS,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,67.10007453,63.58006149,74.01039819,67.0471424,56.35008968,49.88766414,27.78133382,22.60023066,19.20899808,..
Timor-Leste,TLS,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,86.91760495,89.92843088,92.39594118,83.69137658,73.82811164,65.33660578,72.22216976,68.71793655,49.68785078,..
Togo,TGO,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,41.19090373,34.72320303,30.63760936,26.32505825,23.78703253,26.67856856,34.0722663,35.79338557,7.919733032,..
Togo,TGO,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,16.03669044,16.92915157,18.38671855,13.84358325,8.444965999,9.920997995,7.86720067,12.9525866,8.242829976,..
Tonga,TON,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,32.85701187,33.00281598,26.81575962,24.74576061,24.39444773,17.4264291,16.86674072,18.61506256,22.02032477,6.026727583
Tonga,TON,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,30.95288932,23.906123,29.02361357,41.32069493,45.81889396,28.71825965,37.62150348,33.69177094,34.25525421,7.620110191
Trinidad and Tobago,TTO,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,9.806485356,7.092198582,26.92265579,16.17977477,17.35139703,21.4121472,13.15238892,9.796594372,9.851621199,1.548954352
Trinidad and Tobago,TTO,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,32.22019306,30.86610126,53.37665955,49.22660321,56.60426567,57.14392606,55.70551832,57.40425388,64.43076223,6.982750742
Tunisia,TUN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,19.88975591,23.26919976,26.46425495,24.55354891,25.45551846,22.69299686,27.58940869,28.7806276,26.22023584,12.31746281
Tunisia,TUN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,24.24187726,24.85906214,21.29333661,22.17280686,20.90233407,22.48899976,23.83130334,23.66085235,21.20727509,15.87107687
Turkey,TUR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,9.373167667,8.885414095,9.236996461,9.60589437,8.685187875,9.06535759,8.705357143,10.8900939,10.20593717,5.857791969
Turkey,TUR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,23.19307076,22.56394641,23.52408202,26.04394559,25.89609016,24.79620103,25.15781168,28.37370242,26.09743931,14.37712028
Turkmenistan,TKM,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
